부류코드(catgoryNewCode),부류명(catgoryNewNm),구부류코드(catgoryCode),구부류명(catgoryNm),품목코드(stdPrdlstNewCode),품목명(prdlstNewNm),구품목코드(stdPrdlstCode),구품목명(prdlstNm),품종코드(stdPrdlstNewCode),품종명(stdPrdlstNewNm),구품종코드(stdPrdlstCode),구품종명(prdlstNm),업데이트일자(updtDe)
1,미곡류,1,미곡류,101,벼,101,벼,10101,일반계,10101,일반계,2015-12-15
1,미곡류,1,미곡류,101,벼,101,벼,10102,통일계,10102,통일계,2015-12-15
1,미곡류,1,미곡류,101,벼,101,벼,10103,햇일반계,10103,햇일반계,2015-12-15
1,미곡류,1,미곡류,101,벼,101,벼,10199,기타,10199,기타,2015-12-15
1,미곡류,1,미곡류,102,밭벼,102,밭벼,10201,밭벼(일반),10201,밭벼(일반),2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10301,일반미,10301,일반미(쌀 일반),2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10302,청결미,10302,청결미,2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10303,품질인증미,10303,품질인증미,2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10304,혼합미,10304,혼합미,2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10305,흑미,10305,흑미,2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10306,기타유색미,10306,기타유색미,2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10307,향미,10307,향미,2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10308,양조미,10308,양조미,2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10309,대립미,10309,대립미,2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10311,쑥쌀,10311,쑥쌀,2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10313,멥쌀,10313,멥쌀,2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10314,쌀(쇄미),10314,쌀(쇄미),2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10398,쌀(수입),10398,쌀(수입),2015-12-15
1,미곡류,1,미곡류,103,쌀,103,쌀,10399,기타,10399,기타,2015-12-15
1,미곡류,1,미곡류,104,찹쌀,104,찹쌀,10401,일반계,10401,찹쌀(일반),2015-12-15
1,미곡류,1,미곡류,104,찹쌀,104,찹쌀,10402,현미찹쌀,10402,현미찹쌀,2015-12-15
1,미곡류,1,미곡류,104,찹쌀,104,찹쌀,10499,기타,10499,기타,2015-12-15
1,미곡류,1,미곡류,105,찰벼,105,찰벼,10501,찰벼(일반),10501,찰벼(일반),2015-12-15
1,미곡류,1,미곡류,106,현미,106,현미,10699,기타,10601,현미(일반),2015-12-15
1,미곡류,1,미곡류,106,현미,106,현미,10602,현미쑥쌀,10602,현미쑥쌀,2015-12-15
1,미곡류,1,미곡류,106,현미,106,현미,10603,메현미,10603,메현미,2015-12-15
1,미곡류,1,미곡류,106,현미,106,현미,10604,찰현미,10604,찰현미,2015-12-15
1,미곡류,1,미곡류,106,현미,106,현미,10605,흑현미,10605,흑현미,2015-12-15
1,미곡류,1,미곡류,106,현미,106,현미,10606,발아현미,10606,발아현미,2015-12-15
1,미곡류,1,미곡류,106,현미,106,현미,10607,찰흑미,10607,찰흑미,2015-12-15
1,미곡류,1,미곡류,106,현미,106,현미,10608,흑향미,10608,흑향미,2015-12-15
1,미곡류,1,미곡류,106,현미,106,현미,10699,기타,10699,기타,2015-12-15
2,맥류,2,맥류,201,보리,201,보리,20199,기타,20101,보리(일반),2015-12-15
2,맥류,2,맥류,201,보리,201,보리,20102,쌀보리,20102,쌀보리,2015-12-15
2,맥류,2,맥류,201,보리,201,보리,20103,맥주보리,20103,맥주보리,2015-12-15
2,맥류,2,맥류,201,보리,201,보리,20104,발아보리,20104,발아보리,2015-12-15
2,맥류,2,맥류,201,보리,201,보리,20105,겉보리,20105,겉보리,2015-12-15
2,맥류,2,맥류,201,보리,201,보리,20199,기타,20199,기타,2015-12-15
2,맥류,2,맥류,202,보리쌀,202,보리쌀,20201,겉보리쌀,20201,겉보리쌀,2015-12-15
2,맥류,2,맥류,202,보리쌀,202,보리쌀,20202,쌀보리쌀,20202,쌀보리쌀,2015-12-15
2,맥류,2,맥류,202,보리쌀,202,보리쌀,20203,맥주보리쌀,20203,맥주보리쌀,2015-12-15
2,맥류,2,맥류,202,보리쌀,202,보리쌀,20204,찰보리쌀,20204,찰보리쌀,2015-12-15
2,맥류,2,맥류,202,보리쌀,202,보리쌀,20205,늘보리쌀,20205,늘보리쌀,2015-12-15
2,맥류,2,맥류,202,보리쌀,202,보리쌀,20206,할맥,20206,할맥,2015-12-15
2,맥류,2,맥류,202,보리쌀,202,보리쌀,20207,압맥,20207,압맥,2015-12-15
2,맥류,2,맥류,202,보리쌀,202,보리쌀,20299,기타,20299,기타,2015-12-15
2,맥류,2,맥류,203,밀,203,밀,20301,밀(일반),20301,밀(일반),2015-12-15
2,맥류,2,맥류,203,밀,203,밀,20302,발아밀,20302,발아밀,2015-12-15
2,맥류,2,맥류,203,밀,203,밀,20399,기타,20399,기타,2015-12-15
2,맥류,2,맥류,205,호밀,205,호밀,20501,호밀(일반),20501,호밀(일반),2015-12-15
2,맥류,2,맥류,206,귀리,206,귀리,20601,귀리(일반),20601,귀리(일반),2015-12-15
3,두류,3,두류,301,콩,301,콩,30199,기타,30101,콩(일반),2015-12-15
3,두류,3,두류,301,콩,301,콩,30102,황태,30102,황태,2015-12-15
3,두류,3,두류,301,콩,301,콩,30103,청태,30103,청태,2015-12-15
3,두류,3,두류,301,콩,301,콩,30104,흑태,30104,흑태,2015-12-15
3,두류,3,두류,301,콩,301,콩,30105,선비태,30105,선비태,2015-12-15
3,두류,3,두류,301,콩,301,콩,30106,아주까리콩,30106,아주까리콩,2015-12-15
3,두류,3,두류,301,콩,301,콩,30107,서리태,30107,서리태,2015-12-15
3,두류,3,두류,301,콩,301,콩,30108,밤콩,30108,밤콩,2015-12-15
3,두류,3,두류,301,콩,301,콩,30109,콩나물콩,30109,콩나물콩,2015-12-15
3,두류,3,두류,301,콩,301,콩,30110,풋콩,30110,풋콩,2015-12-15
3,두류,3,두류,301,콩,301,콩,30111,풋청태,30111,풋청태,2015-12-15
3,두류,3,두류,301,콩,301,콩,30112,약콩,30112,약콩,2015-12-15
3,두류,3,두류,301,콩,301,콩,30113,갓끈콩,30113,갓끈콩,2015-12-15
3,두류,3,두류,301,콩,301,콩,30114,양태,30114,양태,2015-12-15
3,두류,3,두류,301,콩,301,콩,30115,장단콩,30115,장단콩,2015-12-15
3,두류,3,두류,301,콩,301,콩,30116,울콩,30116,울콩,2015-12-15
3,두류,3,두류,301,콩,301,콩,30117,발아콩,30117,발아콩,2015-12-15
3,두류,3,두류,301,콩,301,콩,30118,백태,30118,백태,2015-12-15
3,두류,3,두류,301,콩,301,콩,30119,호랑이콩,30119,호랑이콩,2015-12-15
3,두류,3,두류,301,콩,301,콩,30120,알록콩,30120,알록콩,2015-12-15
3,두류,3,두류,301,콩,301,콩,30196,울콩(수입),30196,울콩(수입),2015-12-15
3,두류,3,두류,301,콩,301,콩,30197,백태(수입),30197,백태(수입),2015-12-15
3,두류,3,두류,301,콩,301,콩,30198,콩(수입),30198,콩(수입),2015-12-15
3,두류,3,두류,301,콩,301,콩,30199,기타,30199,기타,2015-12-15
3,두류,3,두류,302,팥,302,팥,30299,기타,30201,팥(일반),2015-12-15
3,두류,3,두류,302,팥,302,팥,30202,검정팥,30202,검정팥,2015-12-15
3,두류,3,두류,302,팥,302,팥,30203,개구리팥,30203,개구리팥,2015-12-15
3,두류,3,두류,302,팥,302,팥,30204,흰팥,30204,흰팥,2015-12-15
3,두류,3,두류,302,팥,302,팥,30205,발아팥,30205,발아팥,2015-12-15
3,두류,3,두류,302,팥,302,팥,30206,붉은팥,30206,붉은팥,2015-12-15
3,두류,3,두류,302,팥,302,팥,30296,개구리팥(수입),30296,개구리팥(수입),2015-12-15
3,두류,3,두류,302,팥,302,팥,30297,붉은팥(수입),30297,붉은팥(수입),2015-12-15
3,두류,3,두류,302,팥,302,팥,30298,팥(수입),30298,팥(수입),2015-12-15
3,두류,3,두류,302,팥,302,팥,30299,기타,30299,기타,2015-12-15
3,두류,3,두류,303,녹두,303,녹두,30301,녹두(일반),30301,녹두(일반),2015-12-15
3,두류,3,두류,303,녹두,303,녹두,30302,무광녹두,30302,무광녹두,2015-12-15
3,두류,3,두류,303,녹두,303,녹두,30303,발아녹두,30303,발아녹두,2015-12-15
3,두류,3,두류,303,녹두,303,녹두,30304,유광녹두,30304,유광녹두,2015-12-15
3,두류,3,두류,303,녹두,303,녹두,30398,녹두(수입),30398,녹두(수입),2015-12-15
3,두류,3,두류,303,녹두,303,녹두,30399,기타,30399,기타,2015-12-15
3,두류,3,두류,304,완두,304,완두,30401,완두(일반),30401,완두(일반),2015-12-15
3,두류,3,두류,304,완두,304,완두,30402,피완두,30402,피완두,2015-12-15
3,두류,3,두류,304,완두,304,완두,30403,풋완두,30403,풋완두,2015-12-15
3,두류,3,두류,304,완두,304,완두,30404,깐완두,30404,깐완두,2015-12-15
3,두류,3,두류,304,완두,304,완두,30498,완두(수입),30498,완두(수입),2015-12-15
3,두류,3,두류,304,완두,304,완두,30499,기타,30499,기타,2015-12-15
3,두류,3,두류,305,강낭콩,305,강낭콩,30501,강낭콩(일반),30501,강낭콩(일반),2015-12-15
3,두류,3,두류,305,강낭콩,305,강낭콩,30502,풋강낭콩,30502,풋강낭콩,2015-12-15
3,두류,3,두류,305,강낭콩,305,강낭콩,30503,줄콩,30503,줄콩,2015-12-15
3,두류,3,두류,305,강낭콩,305,강낭콩,30505,빨간콩,30505,빨간콩,2015-12-15
3,두류,3,두류,305,강낭콩,305,강낭콩,30598,강낭콩(수입),30598,강낭콩(수입),2015-12-15
3,두류,3,두류,305,강낭콩,305,강낭콩,30599,기타,30599,기타,2015-12-15
3,두류,3,두류,306,동부,306,동부,30601,동부(일반),30601,동부(일반),2015-12-15
3,두류,3,두류,306,동부,306,동부,30602,풋동부,30602,풋동부,2015-12-15
3,두류,3,두류,306,동부,306,동부,30698,동부(수입),30698,동부(수입),2015-12-15
3,두류,3,두류,306,동부,306,동부,30699,기타,30699,기타,2015-12-15
3,두류,3,두류,307,잠두,399,기타,30701,잠두(일반),39901,잠두,2015-12-15
3,두류,3,두류,308,칼콩,399,기타,30801,칼콩(일반),39902,칼콩,2015-12-15
3,두류,3,두류,309,제비콩,399,기타,30901,제비콩(일반),39903,제비콩,2015-12-15
4,잡곡류,4,잡곡류,401,옥수수,401,옥수수,40101,곡실옥수수,40101,곡실옥수수,2015-12-15
4,잡곡류,4,잡곡류,401,옥수수,401,옥수수,40102,찰옥수수,40102,찰옥수수,2015-12-15
4,잡곡류,4,잡곡류,401,옥수수,401,옥수수,40103,풋옥수수,40103,풋옥수수,2015-12-15
4,잡곡류,4,잡곡류,401,옥수수,401,옥수수,40104,팝콘옥수수,40104,팝콘옥수수,2015-12-15
4,잡곡류,4,잡곡류,401,옥수수,401,옥수수,40105,옥수수쌀,40105,옥수수쌀,2015-12-15
4,잡곡류,4,잡곡류,401,옥수수,401,옥수수,40106,미백,40106,미백,2015-12-15
4,잡곡류,4,잡곡류,401,옥수수,401,옥수수,40107,단옥수수,40107,단옥수수,2015-12-15
4,잡곡류,4,잡곡류,401,옥수수,401,옥수수,40108,발아옥수수,40108,발아옥수수,2015-12-15
4,잡곡류,4,잡곡류,401,옥수수,401,옥수수,40198,옥수수(수입),40198,옥수수(수입),2015-12-15
4,잡곡류,4,잡곡류,401,옥수수,401,옥수수,40199,기타,40199,기타,2015-12-15
4,잡곡류,4,잡곡류,402,조,402,조,40299,기타,40201,조(일반),2015-12-15
4,잡곡류,4,잡곡류,402,조,402,조,40202,차조,40202,차조,2015-12-15
4,잡곡류,4,잡곡류,402,조,402,조,40203,메좁쌀,40203,메좁쌀,2015-12-15
4,잡곡류,4,잡곡류,402,조,402,조,40204,차좁쌀,40204,차좁쌀,2015-12-15
4,잡곡류,4,잡곡류,402,조,402,조,40205,좁쌀,40205,좁쌀,2015-12-15
4,잡곡류,4,잡곡류,402,조,402,조,40206,발아조,40206,발아조,2015-12-15
4,잡곡류,4,잡곡류,402,조,402,조,40207,메조,40207,메조,2015-12-15
4,잡곡류,4,잡곡류,402,조,402,조,40297,차조(수입),40297,차조(수입),2015-12-15
4,잡곡류,4,잡곡류,402,조,402,조,40299,기타,40299,기타,2015-12-15
4,잡곡류,4,잡곡류,403,수수,403,수수,40399,기타,40301,수수(일반),2015-12-15
4,잡곡류,4,잡곡류,403,수수,403,수수,40302,차수수,40302,차수수,2015-12-15
4,잡곡류,4,잡곡류,403,수수,403,수수,40303,수수쌀,40303,수수쌀,2015-12-15
4,잡곡류,4,잡곡류,403,수수,403,수수,40304,발아수수,40304,발아수수,2015-12-15
4,잡곡류,4,잡곡류,403,수수,403,수수,40305,메수수,40305,메수수,2015-12-15
4,잡곡류,4,잡곡류,403,수수,403,수수,40398,수수(수입),40398,수수(수입),2015-12-15
4,잡곡류,4,잡곡류,403,수수,403,수수,40399,기타,40399,기타,2015-12-15
4,잡곡류,4,잡곡류,404,메밀,404,메밀,40401,메밀(일반),40401,메밀(일반),2015-12-15
4,잡곡류,4,잡곡류,404,메밀,404,메밀,40498,메밀(수입),40498,메밀(수입),2015-12-15
4,잡곡류,4,잡곡류,405,기장,405,기장,40501,기장(일반),40501,기장(일반),2015-12-15
4,잡곡류,4,잡곡류,405,기장,405,기장,40502,기장쌀,40502,기장쌀,2015-12-15
4,잡곡류,4,잡곡류,405,기장,405,기장,40598,기장(수입),40598,기장(수입),2015-12-15
4,잡곡류,4,잡곡류,405,기장,405,기장,40599,기타,40599,기타,2015-12-15
4,잡곡류,4,잡곡류,406,피,406,피,40601,피(일반),40601,피(일반),2015-12-15
4,잡곡류,4,잡곡류,407,율무,407,율무,40701,일반율무,40701,일반율무,2015-12-15
4,잡곡류,4,잡곡류,407,율무,407,율무,40702,개량율무,40702,개량율무,2015-12-15
4,잡곡류,4,잡곡류,407,율무,407,율무,40703,율무쌀,40703,율무쌀,2015-12-15
4,잡곡류,4,잡곡류,407,율무,407,율무,40799,기타,40799,기타,2015-12-15
5,서류,5,서류,501,감자,501,감자,50101,수미,50101,수미,2015-12-15
5,서류,5,서류,501,감자,501,감자,50102,남작,50102,남작,2015-12-15
5,서류,5,서류,501,감자,501,감자,50103,대지,50103,대지,2015-12-15
5,서류,5,서류,501,감자,501,감자,50104,세풍,50104,세풍,2015-12-15
5,서류,5,서류,501,감자,501,감자,50105,조풍,50105,조풍,2015-12-15
5,서류,5,서류,501,감자,501,감자,50106,남서,50106,남서,2015-12-15
5,서류,5,서류,501,감자,501,감자,50107,대서,50107,대서,2015-12-15
5,서류,5,서류,501,감자,501,감자,50108,홍깨니백,50108,홍깨니백,2015-12-15
5,서류,5,서류,501,감자,501,감자,50109,선농,50109,선농,2015-12-15
5,서류,5,서류,501,감자,501,감자,50110,자주감자,50110,자주감자,2015-12-15
5,서류,5,서류,501,감자,501,감자,50111,가을감자,50111,가을감자,2015-12-15
5,서류,5,서류,501,감자,501,감자,50112,고냉지,50112,고냉지,2015-12-15
5,서류,5,서류,501,감자,501,감자,50113,두백,50113,두백,2015-12-15
5,서류,5,서류,501,감자,501,감자,50114,봄감자,50114,봄감자,2015-12-15
5,서류,5,서류,501,감자,501,감자,50115,조림감자,50115,조림감자,2015-12-15
5,서류,5,서류,501,감자,501,감자,50116,추백감자,50116,추백감자,2015-12-15
5,서류,5,서류,501,감자,501,감자,50117,호박감자,50117,호박감자,2015-12-15
5,서류,5,서류,501,감자,501,감자,50118,홍감자,50118,홍감자,2015-12-15
5,서류,5,서류,501,감자,501,감자,50119,답리작,50119,답리작,2015-12-15
5,서류,5,서류,501,감자,501,감자,50120,맘모스,50120,맘모스,2015-12-15
5,서류,5,서류,501,감자,501,감자,50121,돼지감자,50121,돼지감자,2015-12-15
5,서류,5,서류,501,감자,501,감자,50123,히카마,50123,히카마,2015-12-15
5,서류,5,서류,501,감자,501,감자,50124,깐감자,50124,깐감자,2015-12-15
5,서류,5,서류,501,감자,501,감자,50198,감자(수입),50198,감자(수입),2015-12-15
5,서류,5,서류,501,감자,501,감자,50199,기타,50199,기타,2015-12-15
5,서류,5,서류,502,고구마,502,고구마,50201,밤고구마,50201,밤고구마,2015-12-15
5,서류,5,서류,502,고구마,502,고구마,50202,물고구마,50202,물고구마,2015-12-15
5,서류,5,서류,502,고구마,502,고구마,50203,절간고구마,50203,절간고구마,2015-12-15
5,서류,5,서류,502,고구마,502,고구마,50204,호박고구마,50204,호박고구마,2015-12-15
5,서류,5,서류,502,고구마,502,고구마,50205,자주고구마,50205,자주고구마,2015-12-15
5,서류,5,서류,502,고구마,502,고구마,50206,붉은고구마,50206,붉은고구마,2015-12-15
5,서류,5,서류,502,고구마,502,고구마,50207,황금고구마,50207,황금고구마,2015-12-15
5,서류,5,서류,502,고구마,502,고구마,50208,당근고구마,50208,당근고구마,2015-12-15
5,서류,5,서류,502,고구마,502,고구마,50209,건고구마,50209,건고구마,2015-12-15
5,서류,5,서류,502,고구마,502,고구마,50297,밤고구마(수입),50297,밤고구마(수입),2015-12-15
5,서류,5,서류,502,고구마,502,고구마,50298,고구마(수입),50298,고구마(수입),2015-12-15
5,서류,5,서류,502,고구마,502,고구마,50299,기타,50299,기타,2015-12-15
5,서류,5,서류,503,야콘,503,야콘,50301,야콘(일반),50301,야콘(일반),2015-12-15
5,서류,5,서류,504,카사바,504,카사바,50401,카사바(일반),50401,카사바(일반),2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60101,홍옥,60101,홍옥,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60102,골덴,60102,골덴,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60103,후지,60103,후지,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60104,아오리,60104,아오리,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60105,육오,60105,육오,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60106,세계일,60106,세계일,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60107,태양,60107,태양,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60108,착색후지,60108,착색후지,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60109,노변,60109,노변,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60110,조나골드,60110,조나골드,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60111,천추,60111,천추,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60112,홍월,60112,홍월,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60113,모리스,60113,모리스,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60114,양광,60114,양광,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60115,사이삼,60115,사이삼,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60116,북두,60116,북두,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60117,홍로,60117,홍로,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60118,혜,60118,혜,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60119,산사,60119,산사,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60120,추향,60120,추향,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60121,야다까,60121,야다까,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60122,국광,60122,국광,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60123,인도,60123,인도,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60124,어리브레이스,60124,어리브레이스,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60125,왕령,60125,왕령,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60126,스타크림숀,60126,스타크림숀,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60127,데리셔스,60127,데리셔스,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60128,축,60128,축,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60129,감홍,60129,감홍,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60130,송본금,60130,송본금,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60131,시나노스위트,60131,시나노스위트,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60132,OBIR,60132,OBIR,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60133,요까,60133,요까,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60134,추광,60134,추광,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60135,하향,60135,하향,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60136,홍장군,60136,홍장군,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60137,화홍,60137,화홍,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60138,히로사끼,60138,히로사끼,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60139,미시마,60139,미시마,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60140,미안마,60140,미안마,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60141,선홍,60141,선홍,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60142,나리따,60142,나리따,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60143,시나노레드,60143,시나노레드,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60144,아이카향,60144,아이카향,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60145,로얄부사,60145,로얄부사,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60146,기꾸8,60146,기꾸8,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60147,애기사과,60147,애기사과,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60148,채향,60148,채향,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60149,서광,60149,서광,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60150,갈라,60150,갈라,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60151,그라니스미스,60151,그라니스미스,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60152,글로스터,60152,글로스터,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60153,금광,60153,금광,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60154,금왕자,60154,금왕자,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60155,롬뷰티,60155,롬뷰티,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60156,마도우,60156,마도우,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60157,맨코이,60157,맨코이,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60158,미광,60158,미광,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60159,미끼,60159,미끼,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60160,새나라,60160,새나라,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60161,스타칼라,60161,스타칼라,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60162,대홍,60162,대홍,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60163,자홍,60163,자홍,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60164,희상,60164,희상,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60165,레드골드,60165,레드골드,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60167,월향,60167,월향,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60168,홍무,60168,홍무,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60169,호노까,60169,호노까,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60170,나가후,60170,나가후,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60171,나까오,60171,나까오,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60172,로얄후지,60172,로얄후지,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60173,만월,60173,만월,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60174,무대,60174,무대,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60175,메구미,60175,메구미,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60176,미야비,60176,미야비,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60177,부광,60177,부광,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60178,줄라이레드,60178,줄라이레드,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60179,아이다레드,60179,아이다레드,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60180,앙림,60180,앙림,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60181,하크나인,60181,하크나인,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60182,챔피온,60182,챔피온,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60183,홍아이카,60183,홍아이카,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60184,홍추,60184,홍추,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60185,뉴히로사끼,60185,뉴히로사끼,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60186,명월,60186,명월,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60187,하쯔쓰가루,60187,하쯔쓰가루,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60188,코린,60188,코린,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60189,왕림,60189,왕림,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60190,소백3호,60190,소백3호,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60191,추홍,60191,추홍,2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60198,사과(수입),60198,사과(수입),2015-12-15
6,과실류,6,과실류,601,사과,601,사과,60199,기타,60199,기타,2015-12-15
6,과실류,6,과실류,602,배,602,배,60201,신고,60201,신고,2015-12-15
6,과실류,6,과실류,602,배,602,배,60202,만삼길,60202,만삼길,2015-12-15
6,과실류,6,과실류,602,배,602,배,60203,장십랑,60203,장십랑,2015-12-15
6,과실류,6,과실류,602,배,602,배,60204,금촌추,60204,금촌추,2015-12-15
6,과실류,6,과실류,602,배,602,배,60205,신흥,60205,신흥,2015-12-15
6,과실류,6,과실류,602,배,602,배,60206,풍수,60206,풍수,2015-12-15
6,과실류,6,과실류,602,배,602,배,60207,행수,60207,행수,2015-12-15
6,과실류,6,과실류,602,배,602,배,60208,석정,60208,석정,2015-12-15
6,과실류,6,과실류,602,배,602,배,60209,황금,60209,황금,2015-12-15
6,과실류,6,과실류,602,배,602,배,60210,수황,60210,수황,2015-12-15
6,과실류,6,과실류,602,배,602,배,60211,화산,60211,화산,2015-12-15
6,과실류,6,과실류,602,배,602,배,60212,영산,60212,영산,2015-12-15
6,과실류,6,과실류,602,배,602,배,60213,추황,60213,추황,2015-12-15
6,과실류,6,과실류,602,배,602,배,60214,소화,60214,소화,2015-12-15
6,과실류,6,과실류,602,배,602,배,60215,팔운,60215,팔운,2015-12-15
6,과실류,6,과실류,602,배,602,배,60216,시원,60216,시원,2015-12-15
6,과실류,6,과실류,602,배,602,배,60217,이십세기,60217,이십세기,2015-12-15
6,과실류,6,과실류,602,배,602,배,60218,단배,60218,단배,2015-12-15
6,과실류,6,과실류,602,배,602,배,60219,군총,60219,군총,2015-12-15
6,과실류,6,과실류,602,배,602,배,60220,감천,60220,감천,2015-12-15
6,과실류,6,과실류,602,배,602,배,60221,원황,60221,원황,2015-12-15
6,과실류,6,과실류,602,배,602,배,60222,신수,60222,신수,2015-12-15
6,과실류,6,과실류,602,배,602,배,60223,만수,60223,만수,2015-12-15
6,과실류,6,과실류,602,배,602,배,60224,선황,60224,선황,2015-12-15
6,과실류,6,과실류,602,배,602,배,60225,장수,60225,장수,2015-12-15
6,과실류,6,과실류,602,배,602,배,60226,조생적,60226,조생적,2015-12-15
